Storm type,Date_Time,Year,Latitude,Longitude,State,TYPE2
rain,8/02/1990 4:00,1990,-37.82,144.97,VIC,rain
rain,9/02/1990 0:00,1990,-37.82,144.97,VIC,rain
rain,17/07/1990 14:30,1990,-37.8,145,VIC,rain
rain,8/11/1990 6:00,1990,-38.4,142.5,VIC,rain
rain,3/12/1990 0:00,1990,-37.08,144.23,VIC,rain
rain,22/01/1991 20:00,1991,-37.82,144.97,VIC,rain
rain,25/11/1991 8:00,1991,-34.18,142.15,VIC,rain
rain,20/12/1991 5:40,1991,-37.88,146.88,VIC,rain
rain,30/12/1991 12:30,1991,-36.25,142.4,VIC,rain
rain,31/12/1991 6:00,1991,-37.82,144.97,VIC,rain
rain,31/12/1991 4:50,1991,-37.57,143.85,VIC,rain
rain,9/01/1992 6:00,1992,-36.12,143.72,VIC,rain
rain,3/03/1992 3:50,1992,-1,1,VIC,rain
rain,27/04/1992 3:30,1992,-36.32,145.05,VIC,rain
rain,29/08/1992 10:15,1992,-35.1,144.3,VIC,rain
rain,15/10/1992 3:15,1992,-38.05,144.17,VIC,rain
rain,15/10/1992 3:15,1992,-37.97,144.13,VIC,rain
rain,15/10/1992 6:30,1992,-37.37,144.53,VIC,rain
rain,15/10/1992 6:30,1992,-37.27,144.45,VIC,rain
rain,15/10/1992 13:10,1992,-36.37,146.7,VIC,rain
rain,14/10/1992 15:00,1992,-37.57,143.85,VIC,rain
rain,17/10/1992 9:05,1992,-37.87,148,VIC,rain
rain,17/10/1992 7:40,1992,-36.73,146.33,VIC,rain
rain,17/10/1992 5:00,1992,-36.45,144.78,VIC,rain
rain,17/10/1992 5:00,1992,-36.58,144.02,VIC,rain
rain,17/10/1992 12:30,1992,-36.2,145.33,VIC,rain
rain,17/10/1992 5:00,1992,-36.6,144.89,VIC,rain
rain,29/10/1992 22:10,1992,-36.13,141.43,VIC,rain
rain,17/11/1992 9:30,1992,-34.18,142.15,VIC,rain
rain,18/11/1992 6:50,1992,-37.81,145.22,VIC,rain
rain,19/11/1992 8:00,1992,-37.82,145.15,VIC,rain
rain,19/11/1992 10:15,1992,-36.01,146.57,VIC,rain
rain,21/11/1992 2:15,1992,-38.18,145.57,VIC,rain
rain,21/11/1992 0:50,1992,-37.43,144.57,VIC,rain
rain,21/11/1992 4:00,1992,-38.58,146.02,VIC,rain
rain,20/11/1992 18:30,1992,-35.67,143.37,VIC,rain
rain,21/11/1992 1:45,1992,-37.18,144.92,VIC,rain
rain,21/11/1992 0:15,1992,-37.37,144.53,VIC,rain
rain,23/11/1992 5:00,1992,-36.38,145.4,VIC,rain
rain,24/11/1992 3:30,1992,-37.57,149.75,VIC,rain
rain,4/12/1992 4:30,1992,-37.8,145,VIC,rain
rain,4/12/1992 8:00,1992,-37.57,146.25,VIC,rain
rain,5/12/1992 5:30,1992,-37.8,145,VIC,rain
rain,5/12/1992 3:00,1992,-37.1,147.6,VIC,rain
rain,6/12/1992 1:00,1992,-34.18,142.15,VIC,rain
rain,7/12/1992 6:18,1992,-35.73,143.92,VIC,rain
rain,20/12/1992 7:15,1992,-38.13,144.35,VIC,rain
rain,20/12/1992 8:00,1992,-37.82,144.97,VIC,rain
rain,20/12/1992 10:50,1992,-37.55,145.47,VIC,rain
rain,20/12/1992 6:30,1992,-34.85,142.83,VIC,rain
rain,20/12/1992 5:00,1992,-35.13,142.02,VIC,rain
rain,20/12/1992 7:45,1992,-34.13,141.98,VIC,rain
rain,20/12/1992 8:00,1992,-37.3,144.95,VIC,rain
rain,20/12/1992 10:20,1992,-36.58,145.02,VIC,rain
rain,20/12/1992 10:30,1992,-36.45,145.23,VIC,rain
rain,20/12/1992 9:45,1992,-36.6,144.88,VIC,rain
rain,20/12/1992 0:00,1992,-36.45,142.03,VIC,rain
rain,20/12/1992 4:45,1992,-37.05,142.78,VIC,rain
rain,21/12/1992 6:55,1992,-36.07,143.23,VIC,rain
rain,22/12/1992 2:22,1992,-37.3,144.95,VIC,rain
rain,21/12/1992 14:50,1992,-38.25,144.33,VIC,rain
rain,21/12/1992 15:30,1992,-35.95,142.42,VIC,rain
rain,22/12/1992 8:00,1992,-34.18,142.15,VIC,rain
rain,22/12/1992 11:40,1992,-34.13,141.98,VIC,rain
rain,22/12/1992 12:20,1992,-34.13,141.98,VIC,rain
rain,22/12/1992 8:30,1992,-36.68,147.15,VIC,rain
rain,22/12/1992 8:30,1992,-36.68,147.15,VIC,rain
rain,23/12/1992 1:30,1992,-36.57,144.87,VIC,rain
rain,23/12/1992 8:10,1992,-36.37,146.7,VIC,rain
rain,24/12/1992 3:00,1992,-36.13,146.88,VIC,rain
rain,24/12/1992 6:00,1992,-36.2,147.9,VIC,rain
rain,2/01/1993 0:00,1993,-38.1,144.53,VIC,rain
rain,3/01/1993 0:00,1993,-37.5,147.83,VIC,rain
rain,3/01/1993 5:00,1993,-36.2,147.9,VIC,rain
rain,15/01/1993 8:40,1993,-35.27,141.18,VIC,rain
rain,16/01/1993 4:35,1993,-38.32,144.95,VIC,rain
rain,16/01/1993 6:35,1993,-38.35,144.92,VIC,rain
rain,16/01/1993 5:30,1993,-37.9,144.67,VIC,rain
rain,16/01/1993 5:17,1993,-37.63,144.1,VIC,rain
rain,16/01/1993 7:40,1993,-38.62,145.58,VIC,rain
rain,16/01/1993 6:40,1993,-37.22,145.05,VIC,rain
rain,16/01/1993 5:20,1993,-37.4,144.32,VIC,rain
rain,16/01/1993 8:00,1993,-36.25,147.02,VIC,rain
rain,16/01/1993 4:45,1993,-36.38,145.4,VIC,rain
rain,17/01/1993 6:30,1993,-38.38,145.12,VIC,rain
rain,17/01/1993 4:18,1993,-37.85,144.07,VIC,rain
rain,17/01/1993 6:00,1993,-37.28,144.5,VIC,rain
rain,17/01/1993 5:05,1993,-37.42,143.9,VIC,rain
rain,17/01/1993 6:15,1993,-37.27,144.45,VIC,rain
rain,17/01/1993 7:05,1993,-37.27,144.45,VIC,rain
rain,17/01/1993 6:10,1993,-37.21,144.38,VIC,rain
rain,17/01/1993 7:45,1993,-37.2,144.37,VIC,rain
rain,17/01/1993 7:00,1993,-37.18,144.92,VIC,rain
rain,16/01/1993 21:30,1993,-36.57,145.98,VIC,rain
rain,17/01/1993 10:00,1993,-36.57,145.98,VIC,rain
rain,17/01/1993 10:00,1993,-36.2,147.9,VIC,rain
rain,17/01/1993 10:00,1993,-36.58,146.38,VIC,rain
rain,17/01/1993 10:30,1993,-36.37,146.7,VIC,rain
rain,17/01/1993 8:00,1993,-36.87,145.73,VIC,rain
rain,17/01/1993 11:00,1993,-36.25,147.02,VIC,rain
rain,17/01/1993 9:00,1993,-37.57,146.25,VIC,rain
rain,17/01/1993 9:10,1993,-36.32,145.68,VIC,rain
rain,17/01/1993 8:15,1993,-36.58,145.02,VIC,rain
rain,17/01/1993 8:15,1993,-36.58,145.02,VIC,rain
rain,17/01/1993 0:00,1993,-36.6,144.88,VIC,rain
rain,17/01/1993 4:15,1993,-37.28,142.93,VIC,rain
rain,17/01/1993 4:50,1993,-37.43,143.38,VIC,rain
rain,17/01/1993 7:45,1993,-38.57,146.67,VIC,rain
rain,18/01/1993 7:11,1993,-37.37,145.05,VIC,rain
rain,18/01/1993 5:00,1993,-37.21,144.38,VIC,rain
rain,18/01/1993 7:45,1993,-36.3,145.1,VIC,rain
rain,18/01/1993 0:00,1993,-38.58,146.02,VIC,rain
rain,24/01/1993 9:00,1993,-38.25,143.98,VIC,rain
rain,24/01/1993 4:30,1993,-38.5,146.48,VIC,rain
rain,24/01/1993 6:35,1993,-38.57,146.67,VIC,rain
rain,26/01/1993 8:17,1993,-37.37,140.83,VIC,rain
rain,26/01/1993 8:00,1993,-36.37,142.98,VIC,rain
rain,26/01/1993 8:45,1993,-37.05,142.78,VIC,rain
rain,27/01/1993 0:37,1993,-37.87,144.75,VIC,rain
rain,27/01/1993 2:10,1993,-37.93,145.03,VIC,rain
rain,27/01/1993 6:00,1993,-38.23,146.42,VIC,rain
rain,27/01/1993 4:00,1993,-38.17,145.93,VIC,rain
rain,31/01/1993 11:45,1993,-35.5,142.83,VIC,rain
rain,31/01/1993 8:00,1993,-34.77,142.27,VIC,rain
rain,1/02/1993 5:00,1993,-38.25,144.33,VIC,rain
rain,1/02/1993 7:00,1993,-37.28,144.73,VIC,rain
rain,1/02/1993 4:00,1993,-37.88,145.3,VIC,rain
rain,1/02/1993 3:15,1993,-38.02,143.98,VIC,rain
rain,1/02/1993 8:30,1993,-35.1,142,VIC,rain
rain,1/02/1993 6:00,1993,-37.3,143.78,VIC,rain
rain,1/02/1993 6:10,1993,-37.37,144.53,VIC,rain
rain,1/02/1993 6:15,1993,-37.4,144.32,VIC,rain
rain,1/02/1993 0:00,1993,-36.5,144.6,VIC,rain
rain,2/02/1993 8:00,1993,-37.93,144.25,VIC,rain
rain,3/02/1993 6:00,1993,-37.95,145.55,VIC,rain
rain,3/02/1993 8:00,1993,-37.35,149.48,VIC,rain
rain,3/02/1993 5:32,1993,-37.03,145.13,VIC,rain
rain,3/02/1993 6:00,1993,-36.93,145.17,VIC,rain
rain,14/02/1993 11:00,1993,-36.05,144.12,VIC,rain
rain,14/02/1993 9:00,1993,-36.5,144.62,VIC,rain
rain,14/02/1993 10:00,1993,-35.73,143.92,VIC,rain
rain,15/02/1993 7:10,1993,-37.75,144.8,VIC,rain
rain,18/02/1993 7:00,1993,-37.82,145.15,VIC,rain
rain,18/02/1993 7:00,1993,-37.82,145.22,VIC,rain
rain,18/02/1993 6:30,1993,-37.75,145.2,VIC,rain
rain,19/02/1993 7:00,1993,-38.13,144.35,VIC,rain
rain,19/02/1993 8:00,1993,-37.35,144.75,VIC,rain
rain,19/02/1993 8:18,1993,-37.27,144.45,VIC,rain
rain,19/02/1993 7:30,1993,-37.21,144.38,VIC,rain
rain,19/02/1993 7:45,1993,-37.4,144.32,VIC,rain
rain,19/02/1993 8:00,1993,-39.02,146.35,VIC,rain
rain,21/02/1993 8:15,1993,-37.93,144.25,VIC,rain
rain,6/03/1993 6:00,1993,-37.27,144.45,VIC,rain
rain,6/03/1993 10:00,1993,-36.57,145.98,VIC,rain
rain,6/03/1993 9:30,1993,-36.35,143.7,VIC,rain
rain,6/03/1993 11:15,1993,-37.05,142.78,VIC,rain
rain,6/03/1993 17:15,1993,-37.5,147.83,VIC,rain
rain,6/03/1993 14:15,1993,-37.3,144.95,VIC,rain
rain,7/03/1993 9:40,1993,-37.3,144.95,VIC,rain
rain,7/03/1993 6:15,1993,-37.03,144.53,VIC,rain
rain,7/03/1993 6:36,1993,-37.03,144.53,VIC,rain
rain,7/03/1993 9:30,1993,-36.77,145.57,VIC,rain
rain,8/03/1993 6:00,1993,-34.85,142.83,VIC,rain
rain,9/05/1993 0:00,1993,-36.57,145.98,VIC,rain
rain,12/06/1993 4:30,1993,-37.97,145.18,VIC,rain
rain,30/08/1993 0:00,1993,-36.72,142.2,VIC,rain
rain,31/08/1993 6:20,1993,-38.25,143.98,VIC,rain
rain,31/08/1993 10:10,1993,-37.27,144.45,VIC,rain
rain,31/08/1993 0:00,1993,-36.83,143.88,VIC,rain
rain,1/09/1993 1:30,1993,-37.57,146.25,VIC,rain
rain,19/09/1993 9:20,1993,-36.57,145.98,VIC,rain
rain,19/09/1993 8:45,1993,-36.77,145.57,VIC,rain
rain,19/09/1993 7:45,1993,-36.77,144.27,VIC,rain
rain,1/10/1993 6:30,1993,-34.37,141.17,VIC,rain
rain,3/10/1993 5:00,1993,-35.75,143.8,VIC,rain
rain,3/10/1993 7:00,1993,-35.12,142.67,VIC,rain
rain,3/10/1993 9:30,1993,-35.75,146,VIC,rain
rain,3/10/1993 0:00,1993,-36.73,146.83,VIC,rain
rain,3/10/1993 8:50,1993,-36.13,144.75,VIC,rain
rain,3/10/1993 0:00,1993,-35.9,144.4,VIC,rain
rain,3/10/1993 9:50,1993,-36.3,145.1,VIC,rain
rain,3/10/1993 0:00,1993,-1,1,VIC,rain
rain,16/10/1993 3:00,1993,-37.85,144.07,VIC,rain
rain,18/10/1993 2:30,1993,-38.38,145.05,VIC,rain
rain,18/10/1993 3:15,1993,-38.32,146.42,VIC,rain
rain,24/10/1993 5:15,1993,-38.18,144.33,VIC,rain
rain,24/10/1993 6:46,1993,-37.93,145.03,VIC,rain
rain,24/10/1993 0:00,1993,-37.3,144.95,VIC,rain
rain,25/10/1993 2:30,1993,-37.82,144.97,VIC,rain
rain,13/11/1993 5:30,1993,-36.2,147.9,VIC,rain
rain,13/11/1993 4:45,1993,-36.75,147.2,VIC,rain
rain,17/11/1993 6:00,1993,-38.5,145.5,VIC,rain
rain,17/11/1993 5:30,1993,-37.82,144.97,VIC,rain
rain,17/11/1993 6:30,1993,-37.18,145.72,VIC,rain
rain,17/11/1993 6:13,1993,-37.27,145.13,VIC,rain
rain,17/11/1993 5:30,1993,-36.65,145.88,VIC,rain
rain,17/11/1993 5:00,1993,-36.3,145.1,VIC,rain
rain,17/11/1993 6:56,1993,-38.17,145.93,VIC,rain
rain,18/11/1993 4:10,1993,-37.75,145.2,VIC,rain
rain,18/11/1993 4:30,1993,-37.8,145.28,VIC,rain
rain,18/11/1993 6:40,1993,-37.5,149.15,VIC,rain
rain,13/12/1993 10:00,1993,-36.22,147.17,VIC,rain
rain,14/12/1993 6:00,1993,-37.93,145.03,VIC,rain
rain,14/12/1993 2:45,1993,-37.42,143.9,VIC,rain
rain,14/12/1993 5:30,1993,-36.83,143.88,VIC,rain
rain,14/12/1993 7:00,1993,-36.38,145.4,VIC,rain
rain,4/01/1994 19:00,1994,-37.75,147.6,VIC,rain
rain,6/01/1994 5:30,1994,-36.53,147.38,VIC,rain
rain,31/01/1994 4:00,1994,-37.82,145.22,VIC,rain
rain,31/01/1994 4:15,1994,-37.78,145.47,VIC,rain
rain,31/01/1994 5:35,1994,-37.18,145.72,VIC,rain
rain,31/01/1994 9:30,1994,-36.37,146.7,VIC,rain
rain,31/01/1994 6:00,1994,-36.87,145.73,VIC,rain
rain,31/01/1994 4:40,1994,-38.03,145.9,VIC,rain
rain,31/01/1994 6:00,1994,-37.95,146.4,VIC,rain
rain,31/01/1994 4:30,1994,-37.5,145.48,VIC,rain
rain,31/01/1994 20:00,1994,-37.82,144.97,VIC,rain
rain,3/02/1994 7:13,1994,-37,148,VIC,rain
rain,4/02/1994 0:00,1994,-36.77,145.57,VIC,rain
rain,4/02/1994 8:45,1994,-36.68,147.15,VIC,rain
rain,4/02/1994 6:49,1994,-36.65,145.88,VIC,rain
rain,4/02/1994 8:30,1994,-37.57,146.25,VIC,rain
rain,4/02/1994 6:30,1994,-38.15,146.52,VIC,rain
rain,4/02/1994 6:45,1994,-37.65,146.65,VIC,rain
rain,5/02/1994 4:00,1994,-36.95,147.81,VIC,rain
rain,9/02/1994 15:00,1994,-34.73,143.13,VIC,rain
rain,10/02/1994 0:00,1994,-37.27,147.72,VIC,rain
rain,26/02/1994 8:30,1994,-37.3,146.15,VIC,rain
rain,27/02/1994 1:00,1994,-37.27,145.28,VIC,rain
rain,26/02/1994 19:30,1994,-39.2,146.4,VIC,rain
rain,6/04/1994 5:00,1994,-37.72,144.83,VIC,rain
rain,6/04/1994 5:15,1994,-37.93,145.03,VIC,rain
rain,6/04/1994 5:30,1994,-38.08,145.48,VIC,rain
rain,6/04/1994 6:00,1994,-37.85,145.37,VIC,rain
rain,6/04/1994 7:00,1994,-38.17,145.93,VIC,rain
rain,6/04/1994 6:35,1994,-36.47,147.25,VIC,rain
rain,6/04/1994 6:15,1994,-36.9,147.07,VIC,rain
rain,6/04/1994 7:00,1994,-36.53,147.38,VIC,rain
rain,6/04/1994 5:00,1994,-37.18,145.72,VIC,rain
rain,6/04/1994 5:35,1994,-38.12,145.24,VIC,rain
rain,6/04/1994 6:15,1994,-36.73,146.97,VIC,rain
rain,6/04/1994 6:00,1994,-38.08,145.48,VIC,rain
rain,10/04/1994 23:00,1994,-37.82,144.97,VIC,rain
rain,17/05/1994 5:00,1994,-37,142.9,VIC,rain
rain,26/05/1994 2:00,1994,-38.42,147.08,VIC,rain
rain,7/10/1994 7:30,1994,-37.87,142.28,VIC,rain
rain,19/10/1994 6:30,1994,-36.37,145.3,VIC,rain
rain,5/11/1994 19:45,1994,-1,1,VIC,rain
rain,7/11/1994 0:00,1994,-1,1,VIC,rain
rain,20/11/1994 13:30,1994,-36.57,145.98,VIC,rain
rain,19/11/1994 16:00,1994,-36.2,147.9,VIC,rain
rain,29/11/1994 2:32,1994,-37.18,145.72,VIC,rain
rain,29/11/1994 7:00,1994,-36.57,145.98,VIC,rain
rain,3/01/1995 4:45,1995,-35.27,141.2,VIC,rain
rain,5/01/1995 7:00,1995,-38.12,145.17,VIC,rain
rain,5/01/1995 0:00,1995,-37.08,143.48,VIC,rain
rain,5/01/1995 0:00,1995,-36.83,146.02,VIC,rain
rain,5/01/1995 4:45,1995,-36,143.67,VIC,rain
rain,5/01/1995 0:00,1995,-36.3,145.1,VIC,rain
rain,5/01/1995 5:00,1995,-37.4,144.32,VIC,rain
rain,6/01/1995 0:30,1995,-38.12,145.17,VIC,rain
rain,6/01/1995 2:00,1995,-37.8,145.28,VIC,rain
rain,6/01/1995 0:45,1995,-38.17,145.93,VIC,rain
rain,6/01/1995 8:30,1995,-36.2,147.9,VIC,rain
rain,6/01/1995 1:00,1995,-37.27,144.45,VIC,rain
rain,11/01/1995 0:00,1995,-36.22,147.17,VIC,rain
rain,16/01/1995 8:45,1995,-36.13,144.75,VIC,rain
rain,16/01/1995 11:45,1995,-36.18,146.47,VIC,rain
rain,16/01/1995 5:00,1995,-36.93,146.23,VIC,rain
rain,16/01/1995 15:00,1995,-37.1,147.6,VIC,rain
rain,17/01/1995 5:30,1995,-36.57,145.98,VIC,rain
rain,17/01/1995 4:00,1995,-36.63,146.87,VIC,rain
rain,17/01/1995 5:00,1995,-36.93,146.23,VIC,rain
rain,17/01/1995 8:55,1995,-36.15,145.4,VIC,rain
rain,19/01/1995 7:30,1995,-37.5,145.33,VIC,rain
rain,19/01/1995 8:00,1995,-37.4,144.32,VIC,rain
rain,19/01/1995 10:30,1995,-37.3,144.6,VIC,rain
rain,19/01/1995 9:30,1995,-37.21,144.38,VIC,rain
rain,19/01/1995 23:00,1995,-37.82,144.97,VIC,rain
rain,27/01/1995 0:00,1995,-35.95,142.42,VIC,rain
rain,27/01/1995 4:30,1995,-37.43,144.57,VIC,rain
rain,27/01/1995 5:30,1995,-37.82,145.22,VIC,rain
rain,27/01/1995 5:40,1995,-37.82,145.22,VIC,rain
rain,27/01/1995 6:00,1995,-27.82,145.22,VIC,rain
rain,27/01/1995 3:30,1995,-36.38,145.4,VIC,rain
rain,27/01/1995 6:00,1995,-35.07,142.32,VIC,rain
rain,27/01/1995 0:00,1995,-38.23,143.15,VIC,rain
rain,27/01/1995 8:30,1995,-37.05,142.78,VIC,rain
rain,27/01/1995 10:30,1995,-37.57,143.85,VIC,rain
rain,27/01/1995 9:00,1995,-36.38,145.4,VIC,rain
rain,27/01/1995 0:00,1995,-36.8,146.43,VIC,rain
rain,28/01/1995 3:05,1995,-36.45,145.23,VIC,rain
rain,28/01/1995 4:00,1995,-37.43,144.57,VIC,rain
rain,28/01/1995 2:00,1995,-36.5,144.62,VIC,rain
rain,28/01/1995 3:20,1995,-36.77,145.57,VIC,rain
rain,28/01/1995 3:50,1995,-38.12,147.07,VIC,rain
rain,28/01/1995 4:20,1995,-37.4,144.32,VIC,rain
rain,28/01/1995 4:10,1995,-37.37,144.53,VIC,rain
rain,28/01/1995 0:00,1995,-36.8,146.43,VIC,rain
rain,28/01/1995 5:00,1995,-37.82,144.97,VIC,rain
rain,28/01/1995 5:00,1995,-36.38,145.4,VIC,rain
rain,28/01/1995 6:30,1995,-37.7,148.72,VIC,rain
rain,14/02/1995 5:43,1995,-38.17,145.93,VIC,rain
rain,22/02/1995 6:30,1995,-37.1,147.6,VIC,rain
rain,27/02/1995 10:15,1995,-37.72,148.45,VIC,rain
rain,27/02/1995 20:20,1995,-37.83,147.63,VIC,rain
rain,7/03/1995 16:00,1995,-37.83,144.97,VIC,rain
rain,8/03/1995 13:30,1995,-38.55,143.98,VIC,rain
rain,24/05/1995 10:40,1995,-37.37,143.52,VIC,rain
rain,24/05/1995 11:00,1995,-37.27,141.41,VIC,rain
rain,24/05/1995 11:30,1995,-36.38,145.4,VIC,rain
rain,23/05/1995 17:00,1995,-36.55,146.72,VIC,rain
rain,24/05/1995 17:30,1995,-36.22,147.17,VIC,rain
rain,13/07/1995 7:00,1995,-34.85,142.83,VIC,rain
rain,1/08/1995 15:00,1995,-36.5,144.62,VIC,rain
rain,20/08/1995 11:00,1995,-38.25,143.98,VIC,rain
rain,12/10/1995 6:30,1995,-38.4,144.75,VIC,rain
rain,12/10/1995 6:22,1995,-38.25,143.98,VIC,rain
rain,12/10/1995 6:15,1995,-38.25,144.33,VIC,rain
rain,12/10/1995 8:45,1995,-38.2,146.53,VIC,rain
rain,5/11/1995 0:20,1995,-37.95,143.22,VIC,rain
rain,5/11/1995 0:50,1995,-37.6,145.01,VIC,rain
rain,5/11/1995 3:30,1995,-37.37,144.53,VIC,rain
rain,5/11/1995 3:00,1995,-37.48,149.58,VIC,rain
rain,5/11/1995 23:55,1995,-38.82,144.95,VIC,rain
rain,18/11/1995 5:30,1995,-36.05,146.47,VIC,rain
rain,31/12/1995 4:45,1995,-36.57,145.98,VIC,rain
rain,31/12/1995 7:45,1995,-37.43,144.575,VIC,rain
rain,31/12/1995 7:15,1995,-37.33,146.12,VIC,rain
rain,1/01/1996 16:20,1996,-35.95,146.33,VIC,rain
rain,1/01/1996 21:00,1996,-36.3,147,VIC,rain
rain,1/01/1996 4:40,1996,-36.57,145.98,VIC,rain
rain,1/01/1996 5:30,1996,-37.45,146,VIC,rain
rain,1/01/1996 23:45,1996,-37.82,144.97,VIC,rain
rain,3/01/1996 6:45,1996,-36.2,145.3,VIC,rain
rain,6/01/1996 7:10,1996,-37.24,143.36,VIC,rain
rain,6/01/1996 7:30,1996,-37.83,143.21,VIC,rain
rain,6/01/1996 4:00,1996,-36.57,145.98,VIC,rain
rain,6/01/1996 6:40,1996,-37.4,143.04,VIC,rain
rain,6/01/1996 4:00,1996,-36.57,145.98,VIC,rain
rain,6/01/1996 5:00,1996,-36.65,145.88,VIC,rain
rain,20/01/1996 4:30,1996,-37.95,146.7,VIC,rain
rain,15/03/1996 10:00,1996,-35.27,141.18,VIC,rain
rain,15/03/1996 15:00,1996,-35.4,142.2,VIC,rain
rain,29/03/1996 11:10,1996,-37.17,142.85,VIC,rain
rain,17/11/1996 8:30,1996,-36.55,145.97,VIC,rain
rain,20/01/1996 6:00,1996,-36.32,146.5,VIC,rain
rain,15/01/1997 5:00,1997,-36.22,147.18,VIC,rain
rain,25/01/1997 5:30,1997,-36.32,146.68,VIC,rain
rain,25/01/1997 8:30,1997,-35.97,144.37,VIC,rain
rain,26/01/1997 5:45,1997,-38.61,145.6,VIC,rain
rain,26/01/1997 7:35,1997,-37.7,148.7,VIC,rain
rain,27/01/1997 6:00,1997,-35.57,143.7,VIC,rain
rain,27/01/1997 5:30,1997,-36.51,147.21,VIC,rain
rain,15/01/1997 6:00,1997,-36.89,147.06,VIC,rain
rain,1/03/1997 20:00,1997,-35.92,145.65,VIC,rain
rain,7/03/1997 9:00,1997,-37.82,144.97,VIC,rain
rain,10/11/1997 7:30,1997,-38.09,144.34,VIC,rain
rain,10/11/1997 8:00,1997,-37.82,144.97,VIC,rain
rain,10/11/1997 6:00,1997,-37.97,143.22,VIC,rain
rain,12/12/1997 6:45,1997,-37.52,145.8,VIC,rain
rain,13/12/1997 5:00,1997,-37.69,148.46,VIC,rain
rain,12/01/1998 8:30,1998,-38.25,143.98,VIC,rain
rain,12/01/1998 6:00,1998,-38.18,145.93,VIC,rain
rain,13/01/1998 5:30,1998,-38.09,144.34,VIC,rain
rain,14/01/1998 5:00,1998,-36.65,142.1,VIC,rain
rain,14/01/1998 5:30,1998,-37.04,143.48,VIC,rain
rain,24/01/1998 11:00,1998,-37.82,144.97,VIC,rain
rain,24/01/1998 17:00,1998,-38.12,147.1,VIC,rain
rain,13/08/1998 5:00,1998,-36.36,145.4,VIC,rain
rain,23/09/1998 16:00,1998,-38.4,143.6,VIC,rain
rain,1/01/1999 7:45,1999,-36.02,145.99,VIC,rain
rain,1/01/1999 5:00,1999,-37.1,147.6,VIC,rain
rain,22/01/1999 7:00,1999,-36.55,145.97,VIC,rain
rain,22/01/1999 10:15,1999,-37.82,144.97,VIC,rain
rain,26/01/1999 4:30,1999,-36.2,147.89,VIC,rain
rain,21/01/1999 6:00,1999,-36.22,147.18,VIC,rain
rain,27/01/1999 10:15,1999,-36.33,141.65,VIC,rain
rain,28/01/1999 4:00,1999,-36.65,142.1,VIC,rain
rain,28/01/1999 7:00,1999,-37.52,143.78,VIC,rain
rain,28/01/1999 7:30,1999,-36.61,147.79,VIC,rain
rain,28/01/1999 8:30,1999,-36.32,146.68,VIC,rain
rain,28/01/1999 8:10,1999,-36.32,146.52,VIC,rain
rain,28/01/1999 10:00,1999,-36.77,144.27,VIC,rain
rain,28/01/1999 7:30,1999,-37.04,143.48,VIC,rain
rain,28/01/1999 0:00,1999,-37.71,142.84,VIC,rain
rain,29/01/1999 2:40,1999,-37.82,144.97,VIC,rain
rain,11/02/1999 22:00,1999,-38.09,144.34,VIC,rain
rain,12/02/1999 5:00,1999,-37.64,142.06,VIC,rain
rain,28/02/1999 5:00,1999,-37.82,144.97,VIC,rain
rain,28/02/1999 7:00,1999,-38.3,146.4,VIC,rain
rain,28/02/1999 6:50,1999,-38.18,145.93,VIC,rain
rain,2/03/1999 2:00,1999,-38.09,144.34,VIC,rain
rain,2/03/1999 2:00,1999,-37.41,143.05,VIC,rain
rain,2/03/1999 5:00,1999,-37.82,144.97,VIC,rain
rain,2/03/1999 4:30,1999,-37.82,144.97,VIC,rain
rain,2/03/1999 0:00,1999,-37.82,144.97,VIC,rain
rain,2/03/1999 6:00,1999,-37.97,146.98,VIC,rain
rain,2/03/1999 4:00,1999,-37.39,144.32,VIC,rain
rain,3/03/1999 6:50,1999,-37.82,144.97,VIC,rain
rain,10/10/1999 3:40,1999,-36.38,141.24,VIC,rain
rain,10/10/1999 5:30,1999,-34.58,142.77,VIC,rain
rain,10/10/1999 8:30,1999,-36.2,147.89,VIC,rain
rain,10/10/1999 14:30,1999,-37.3,146.14,VIC,rain
rain,10/10/1999 11:45,1999,-37.82,144.97,VIC,rain
rain,10/10/1999 14:30,1999,-37.38,145.47,VIC,rain
rain,21/11/1999 9:00,1999,-36.6,146,VIC,rain
rain,26/12/1999 5:00,1999,-36.16,144.76,VIC,rain
rain,26/12/1999 7:30,1999,-36.77,144.27,VIC,rain
rain,27/12/1999 5:45,1999,-37.82,144.97,VIC,rain
rain,8/02/2000 7:30,2000,-36.44,145.23,VIC,rain
rain,25/02/2000 4:00,2000,-37.82,144.97,VIC,rain
rain,19/10/2000 2:15,2000,-37.82,144.97,VIC,rain
rain,31/10/2000 22:00,2000,-34.85,142.78,VIC,rain
rain,1/11/2000 10:00,2000,-37.07,142.79,VIC,rain
rain,4/11/2000 1:00,2000,-37.48,149.64,VIC,rain
rain,10/11/2000 2:00,2000,-37.71,142.84,VIC,rain
rain,11/11/2000 4:00,2000,-37.42,149.01,VIC,rain
rain,15/11/2000 20:00,2000,-37.03,144.53,VIC,rain
rain,16/11/2000 8:00,2000,-37.07,142.79,VIC,rain
rain,15/11/2000 18:00,2000,-36.92,144.71,VIC,rain
rain,16/11/2000 2:00,2000,-35.67,143.37,VIC,rain
rain,16/11/2000 1:00,2000,-37.68,145.22,VIC,rain
rain,17/11/2000 4:30,2000,-37.78,145.63,VIC,rain
